Date,Country/Region,Confirmed,Death,Recovered,Active,Mortality_Rate,Recovered_Rate
1/23/20,Papua New Guinea,0,0,0,0,0.0,0.0
1/24/20,Papua New Guinea,0,0,0,0,0.0,0.0
1/25/20,Papua New Guinea,0,0,0,0,0.0,0.0
1/26/20,Papua New Guinea,0,0,0,0,0.0,0.0
1/27/20,Papua New Guinea,0,0,0,0,0.0,0.0
1/28/20,Papua New Guinea,0,0,0,0,0.0,0.0
1/29/20,Papua New Guinea,0,0,0,0,0.0,0.0
1/30/20,Papua New Guinea,0,0,0,0,0.0,0.0
1/31/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/1/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/2/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/3/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/4/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/5/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/6/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/7/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/8/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/9/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/10/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/11/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/12/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/13/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/14/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/15/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/16/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/17/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/18/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/19/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/20/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/21/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/22/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/23/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/24/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/25/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/26/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/27/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/28/20,Papua New Guinea,0,0,0,0,0.0,0.0
2/29/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/1/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/2/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/3/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/4/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/5/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/6/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/7/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/8/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/9/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/10/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/11/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/12/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/13/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/14/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/15/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/16/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/17/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/18/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/19/20,Papua New Guinea,0,0,0,0,0.0,0.0
3/20/20,Papua New Guinea,1,0,0,1,0.0,0.0
3/21/20,Papua New Guinea,1,0,0,1,0.0,0.0
3/22/20,Papua New Guinea,1,0,0,1,0.0,0.0
3/23/20,Papua New Guinea,1,0,0,1,0.0,0.0
3/24/20,Papua New Guinea,1,0,0,1,0.0,0.0
3/25/20,Papua New Guinea,1,0,0,1,0.0,0.0
3/26/20,Papua New Guinea,1,0,0,1,0.0,0.0
3/27/20,Papua New Guinea,1,0,0,1,0.0,0.0
3/28/20,Papua New Guinea,1,0,0,1,0.0,0.0
3/29/20,Papua New Guinea,1,0,0,1,0.0,0.0
3/30/20,Papua New Guinea,1,0,0,1,0.0,0.0
3/31/20,Papua New Guinea,1,0,0,1,0.0,0.0
4/1/20,Papua New Guinea,1,0,0,1,0.0,0.0
4/2/20,Papua New Guinea,1,0,0,1,0.0,0.0
1/23/20,Paraguay,0,0,0,0,0.0,0.0
1/24/20,Paraguay,0,0,0,0,0.0,0.0
1/25/20,Paraguay,0,0,0,0,0.0,0.0
1/26/20,Paraguay,0,0,0,0,0.0,0.0
1/27/20,Paraguay,0,0,0,0,0.0,0.0
1/28/20,Paraguay,0,0,0,0,0.0,0.0
1/29/20,Paraguay,0,0,0,0,0.0,0.0
1/30/20,Paraguay,0,0,0,0,0.0,0.0
1/31/20,Paraguay,0,0,0,0,0.0,0.0
2/1/20,Paraguay,0,0,0,0,0.0,0.0
2/2/20,Paraguay,0,0,0,0,0.0,0.0
2/3/20,Paraguay,0,0,0,0,0.0,0.0
2/4/20,Paraguay,0,0,0,0,0.0,0.0
2/5/20,Paraguay,0,0,0,0,0.0,0.0
2/6/20,Paraguay,0,0,0,0,0.0,0.0
2/7/20,Paraguay,0,0,0,0,0.0,0.0
2/8/20,Paraguay,0,0,0,0,0.0,0.0
2/9/20,Paraguay,0,0,0,0,0.0,0.0
2/10/20,Paraguay,0,0,0,0,0.0,0.0
2/11/20,Paraguay,0,0,0,0,0.0,0.0
2/12/20,Paraguay,0,0,0,0,0.0,0.0
2/13/20,Paraguay,0,0,0,0,0.0,0.0
2/14/20,Paraguay,0,0,0,0,0.0,0.0
2/15/20,Paraguay,0,0,0,0,0.0,0.0
2/16/20,Paraguay,0,0,0,0,0.0,0.0
2/17/20,Paraguay,0,0,0,0,0.0,0.0
2/18/20,Paraguay,0,0,0,0,0.0,0.0
2/19/20,Paraguay,0,0,0,0,0.0,0.0
2/20/20,Paraguay,0,0,0,0,0.0,0.0
2/21/20,Paraguay,0,0,0,0,0.0,0.0
2/22/20,Paraguay,0,0,0,0,0.0,0.0
2/23/20,Paraguay,0,0,0,0,0.0,0.0
2/24/20,Paraguay,0,0,0,0,0.0,0.0
2/25/20,Paraguay,0,0,0,0,0.0,0.0
2/26/20,Paraguay,0,0,0,0,0.0,0.0
2/27/20,Paraguay,0,0,0,0,0.0,0.0
2/28/20,Paraguay,0,0,0,0,0.0,0.0
2/29/20,Paraguay,0,0,0,0,0.0,0.0
3/1/20,Paraguay,0,0,0,0,0.0,0.0
3/2/20,Paraguay,0,0,0,0,0.0,0.0
3/3/20,Paraguay,0,0,0,0,0.0,0.0
3/4/20,Paraguay,0,0,0,0,0.0,0.0
3/5/20,Paraguay,0,0,0,0,0.0,0.0
3/6/20,Paraguay,0,0,0,0,0.0,0.0
3/7/20,Paraguay,0,0,0,0,0.0,0.0
3/8/20,Paraguay,1,0,0,1,0.0,0.0
3/9/20,Paraguay,1,0,0,1,0.0,0.0
3/10/20,Paraguay,1,0,0,1,0.0,0.0
3/11/20,Paraguay,5,0,0,5,0.0,0.0
3/12/20,Paraguay,5,0,0,5,0.0,0.0
3/13/20,Paraguay,6,0,0,6,0.0,0.0
3/14/20,Paraguay,6,0,0,6,0.0,0.0
3/15/20,Paraguay,6,0,0,6,0.0,0.0
3/16/20,Paraguay,8,0,0,8,0.0,0.0
3/17/20,Paraguay,9,0,0,9,0.0,0.0
3/18/20,Paraguay,11,0,0,11,0.0,0.0
3/19/20,Paraguay,11,0,0,11,0.0,0.0
3/20/20,Paraguay,13,0,0,13,0.0,0.0
3/21/20,Paraguay,18,1,0,17,5.56,0.0
3/22/20,Paraguay,22,1,0,21,4.55,0.0
3/23/20,Paraguay,22,1,0,21,4.55,0.0
3/24/20,Paraguay,27,2,0,25,7.41,0.0
3/25/20,Paraguay,37,3,0,34,8.11,0.0
3/26/20,Paraguay,41,3,0,38,7.32,0.0
3/27/20,Paraguay,52,3,1,48,5.77,1.92
3/28/20,Paraguay,56,3,1,52,5.36,1.79
3/29/20,Paraguay,59,3,1,55,5.08,1.69
3/30/20,Paraguay,64,3,1,60,4.69,1.56
3/31/20,Paraguay,65,3,1,61,4.62,1.54
4/1/20,Paraguay,69,3,1,65,4.35,1.45
4/2/20,Paraguay,77,3,2,72,3.9,2.6
1/23/20,Peru,0,0,0,0,0.0,0.0
1/24/20,Peru,0,0,0,0,0.0,0.0
1/25/20,Peru,0,0,0,0,0.0,0.0
1/26/20,Peru,0,0,0,0,0.0,0.0
1/27/20,Peru,0,0,0,0,0.0,0.0
1/28/20,Peru,0,0,0,0,0.0,0.0
1/29/20,Peru,0,0,0,0,0.0,0.0
1/30/20,Peru,0,0,0,0,0.0,0.0
1/31/20,Peru,0,0,0,0,0.0,0.0
2/1/20,Peru,0,0,0,0,0.0,0.0
2/2/20,Peru,0,0,0,0,0.0,0.0
2/3/20,Peru,0,0,0,0,0.0,0.0
2/4/20,Peru,0,0,0,0,0.0,0.0
2/5/20,Peru,0,0,0,0,0.0,0.0
2/6/20,Peru,0,0,0,0,0.0,0.0
2/7/20,Peru,0,0,0,0,0.0,0.0
2/8/20,Peru,0,0,0,0,0.0,0.0
2/9/20,Peru,0,0,0,0,0.0,0.0
2/10/20,Peru,0,0,0,0,0.0,0.0
2/11/20,Peru,0,0,0,0,0.0,0.0
2/12/20,Peru,0,0,0,0,0.0,0.0
2/13/20,Peru,0,0,0,0,0.0,0.0
2/14/20,Peru,0,0,0,0,0.0,0.0
2/15/20,Peru,0,0,0,0,0.0,0.0
2/16/20,Peru,0,0,0,0,0.0,0.0
2/17/20,Peru,0,0,0,0,0.0,0.0
2/18/20,Peru,0,0,0,0,0.0,0.0
2/19/20,Peru,0,0,0,0,0.0,0.0
2/20/20,Peru,0,0,0,0,0.0,0.0
2/21/20,Peru,0,0,0,0,0.0,0.0
2/22/20,Peru,0,0,0,0,0.0,0.0
2/23/20,Peru,0,0,0,0,0.0,0.0
2/24/20,Peru,0,0,0,0,0.0,0.0
2/25/20,Peru,0,0,0,0,0.0,0.0
2/26/20,Peru,0,0,0,0,0.0,0.0
2/27/20,Peru,0,0,0,0,0.0,0.0
2/28/20,Peru,0,0,0,0,0.0,0.0
2/29/20,Peru,0,0,0,0,0.0,0.0
3/1/20,Peru,0,0,0,0,0.0,0.0
3/2/20,Peru,0,0,0,0,0.0,0.0
3/3/20,Peru,0,0,0,0,0.0,0.0
3/4/20,Peru,0,0,0,0,0.0,0.0
3/5/20,Peru,0,0,0,0,0.0,0.0
3/6/20,Peru,1,0,0,1,0.0,0.0
3/7/20,Peru,1,0,0,1,0.0,0.0
3/8/20,Peru,6,0,0,6,0.0,0.0
3/9/20,Peru,7,0,0,7,0.0,0.0
3/10/20,Peru,11,0,0,11,0.0,0.0
3/11/20,Peru,11,0,0,11,0.0,0.0
3/12/20,Peru,15,0,0,15,0.0,0.0
3/13/20,Peru,28,0,0,28,0.0,0.0
3/14/20,Peru,38,0,0,38,0.0,0.0
3/15/20,Peru,43,0,0,43,0.0,0.0
3/16/20,Peru,86,0,0,86,0.0,0.0
3/17/20,Peru,117,0,1,116,0.0,0.85
3/18/20,Peru,145,0,1,144,0.0,0.69
3/19/20,Peru,234,0,1,233,0.0,0.43
3/20/20,Peru,234,3,1,230,1.28,0.43
3/21/20,Peru,318,5,1,312,1.57,0.31
3/22/20,Peru,363,5,1,357,1.38,0.28
3/23/20,Peru,395,5,1,389,1.27,0.25
3/24/20,Peru,416,7,1,408,1.68,0.24
3/25/20,Peru,480,9,1,470,1.88,0.21
3/26/20,Peru,580,9,14,557,1.55,2.41
3/27/20,Peru,635,11,16,608,1.73,2.52
3/28/20,Peru,671,16,16,639,2.38,2.38
3/29/20,Peru,852,18,16,818,2.11,1.88
3/30/20,Peru,950,24,53,873,2.53,5.58
3/31/20,Peru,1065,30,394,641,2.82,37.0
4/1/20,Peru,1323,38,394,891,2.87,29.78
4/2/20,Peru,1414,55,537,822,3.89,37.98
1/23/20,Philippines,0,0,0,0,0.0,0.0
1/24/20,Philippines,0,0,0,0,0.0,0.0
1/25/20,Philippines,0,0,0,0,0.0,0.0
1/26/20,Philippines,0,0,0,0,0.0,0.0
1/27/20,Philippines,0,0,0,0,0.0,0.0
1/28/20,Philippines,0,0,0,0,0.0,0.0
1/29/20,Philippines,0,0,0,0,0.0,0.0
1/30/20,Philippines,1,0,0,1,0.0,0.0
1/31/20,Philippines,1,0,0,1,0.0,0.0
2/1/20,Philippines,1,0,0,1,0.0,0.0
2/2/20,Philippines,2,1,0,1,50.0,0.0
2/3/20,Philippines,2,1,0,1,50.0,0.0
2/4/20,Philippines,2,1,0,1,50.0,0.0
2/5/20,Philippines,2,1,0,1,50.0,0.0
2/6/20,Philippines,2,1,0,1,50.0,0.0
2/7/20,Philippines,3,1,0,2,33.33,0.0
2/8/20,Philippines,3,1,0,2,33.33,0.0
2/9/20,Philippines,3,1,0,2,33.33,0.0
2/10/20,Philippines,3,1,0,2,33.33,0.0
2/11/20,Philippines,3,1,0,2,33.33,0.0
2/12/20,Philippines,3,1,1,1,33.33,33.33
2/13/20,Philippines,3,1,1,1,33.33,33.33
2/14/20,Philippines,3,1,1,1,33.33,33.33
2/15/20,Philippines,3,1,1,1,33.33,33.33
2/16/20,Philippines,3,1,1,1,33.33,33.33
2/17/20,Philippines,3,1,1,1,33.33,33.33
2/18/20,Philippines,3,1,1,1,33.33,33.33
2/19/20,Philippines,3,1,1,1,33.33,33.33
2/20/20,Philippines,3,1,1,1,33.33,33.33
2/21/20,Philippines,3,1,1,1,33.33,33.33
2/22/20,Philippines,3,1,1,1,33.33,33.33
2/23/20,Philippines,3,1,1,1,33.33,33.33
2/24/20,Philippines,3,1,1,1,33.33,33.33
2/25/20,Philippines,3,1,1,1,33.33,33.33
2/26/20,Philippines,3,1,1,1,33.33,33.33
2/27/20,Philippines,3,1,1,1,33.33,33.33
2/28/20,Philippines,3,1,1,1,33.33,33.33
2/29/20,Philippines,3,1,1,1,33.33,33.33
3/1/20,Philippines,3,1,1,1,33.33,33.33
3/2/20,Philippines,3,1,1,1,33.33,33.33
3/3/20,Philippines,3,1,1,1,33.33,33.33
3/4/20,Philippines,3,1,1,1,33.33,33.33
3/5/20,Philippines,3,1,1,1,33.33,33.33
3/6/20,Philippines,5,1,1,3,20.0,20.0
3/7/20,Philippines,6,1,1,4,16.67,16.67
3/8/20,Philippines,10,1,1,8,10.0,10.0
3/9/20,Philippines,20,1,1,18,5.0,5.0
3/10/20,Philippines,33,1,2,30,3.03,6.06
3/11/20,Philippines,49,1,2,46,2.04,4.08
3/12/20,Philippines,52,2,2,48,3.85,3.85
3/13/20,Philippines,64,5,2,57,7.81,3.12
3/14/20,Philippines,111,8,2,101,7.21,1.8
3/15/20,Philippines,140,11,2,127,7.86,1.43
3/16/20,Philippines,142,12,2,128,8.45,1.41
3/17/20,Philippines,187,12,5,170,6.42,2.67
3/18/20,Philippines,202,19,5,178,9.41,2.48
3/19/20,Philippines,217,17,8,192,7.83,3.69
3/20/20,Philippines,230,18,8,204,7.83,3.48
3/21/20,Philippines,307,19,13,275,6.19,4.23
3/22/20,Philippines,380,25,17,338,6.58,4.47
3/23/20,Philippines,462,33,17,412,7.14,3.68
3/24/20,Philippines,552,35,20,497,6.34,3.62
3/25/20,Philippines,636,38,26,572,5.97,4.09
3/26/20,Philippines,707,45,28,634,6.36,3.96
3/27/20,Philippines,803,54,31,718,6.72,3.86
3/28/20,Philippines,1075,68,35,972,6.33,3.26
3/29/20,Philippines,1418,71,42,1305,5.01,2.96
3/30/20,Philippines,1546,78,42,1426,5.05,2.72
3/31/20,Philippines,2084,88,49,1947,4.22,2.35
4/1/20,Philippines,2311,96,50,2165,4.15,2.16
4/2/20,Philippines,2633,107,51,2475,4.06,1.94
1/23/20,Poland,0,0,0,0,0.0,0.0
1/24/20,Poland,0,0,0,0,0.0,0.0
1/25/20,Poland,0,0,0,0,0.0,0.0
1/26/20,Poland,0,0,0,0,0.0,0.0
1/27/20,Poland,0,0,0,0,0.0,0.0
1/28/20,Poland,0,0,0,0,0.0,0.0
1/29/20,Poland,0,0,0,0,0.0,0.0
1/30/20,Poland,0,0,0,0,0.0,0.0
1/31/20,Poland,0,0,0,0,0.0,0.0
2/1/20,Poland,0,0,0,0,0.0,0.0
2/2/20,Poland,0,0,0,0,0.0,0.0
2/3/20,Poland,0,0,0,0,0.0,0.0
2/4/20,Poland,0,0,0,0,0.0,0.0
2/5/20,Poland,0,0,0,0,0.0,0.0
2/6/20,Poland,0,0,0,0,0.0,0.0
2/7/20,Poland,0,0,0,0,0.0,0.0
2/8/20,Poland,0,0,0,0,0.0,0.0
2/9/20,Poland,0,0,0,0,0.0,0.0
2/10/20,Poland,0,0,0,0,0.0,0.0
2/11/20,Poland,0,0,0,0,0.0,0.0
2/12/20,Poland,0,0,0,0,0.0,0.0
2/13/20,Poland,0,0,0,0,0.0,0.0
2/14/20,Poland,0,0,0,0,0.0,0.0
2/15/20,Poland,0,0,0,0,0.0,0.0
2/16/20,Poland,0,0,0,0,0.0,0.0
2/17/20,Poland,0,0,0,0,0.0,0.0
2/18/20,Poland,0,0,0,0,0.0,0.0
2/19/20,Poland,0,0,0,0,0.0,0.0
2/20/20,Poland,0,0,0,0,0.0,0.0
2/21/20,Poland,0,0,0,0,0.0,0.0
2/22/20,Poland,0,0,0,0,0.0,0.0
2/23/20,Poland,0,0,0,0,0.0,0.0
2/24/20,Poland,0,0,0,0,0.0,0.0
2/25/20,Poland,0,0,0,0,0.0,0.0
2/26/20,Poland,0,0,0,0,0.0,0.0
2/27/20,Poland,0,0,0,0,0.0,0.0
2/28/20,Poland,0,0,0,0,0.0,0.0
2/29/20,Poland,0,0,0,0,0.0,0.0
3/1/20,Poland,0,0,0,0,0.0,0.0
3/2/20,Poland,0,0,0,0,0.0,0.0
3/3/20,Poland,0,0,0,0,0.0,0.0
3/4/20,Poland,1,0,0,1,0.0,0.0
3/5/20,Poland,1,0,0,1,0.0,0.0
3/6/20,Poland,5,0,0,5,0.0,0.0
3/7/20,Poland,5,0,0,5,0.0,0.0
3/8/20,Poland,11,0,0,11,0.0,0.0
3/9/20,Poland,16,0,0,16,0.0,0.0
3/10/20,Poland,22,0,0,22,0.0,0.0
3/11/20,Poland,31,0,0,31,0.0,0.0
3/12/20,Poland,49,1,0,48,2.04,0.0
3/13/20,Poland,68,2,0,66,2.94,0.0
3/14/20,Poland,103,3,0,100,2.91,0.0
3/15/20,Poland,119,3,0,116,2.52,0.0
3/16/20,Poland,177,4,13,160,2.26,7.34
3/17/20,Poland,238,5,13,220,2.1,5.46
3/18/20,Poland,251,5,13,233,1.99,5.18
3/19/20,Poland,355,5,1,349,1.41,0.28
3/20/20,Poland,425,5,1,419,1.18,0.24
3/21/20,Poland,536,5,1,530,0.93,0.19
3/22/20,Poland,634,7,1,626,1.1,0.16
3/23/20,Poland,749,8,1,740,1.07,0.13
3/24/20,Poland,901,10,1,890,1.11,0.11
3/25/20,Poland,1051,14,7,1030,1.33,0.67
3/26/20,Poland,1221,16,7,1198,1.31,0.57
3/27/20,Poland,1389,16,7,1366,1.15,0.5
3/28/20,Poland,1638,18,7,1613,1.1,0.43
3/29/20,Poland,1862,22,7,1833,1.18,0.38
3/30/20,Poland,2055,31,7,2017,1.51,0.34
3/31/20,Poland,2311,33,7,2271,1.43,0.3
4/1/20,Poland,2554,43,47,2464,1.68,1.84
4/2/20,Poland,2946,57,56,2833,1.93,1.9
1/23/20,Portugal,0,0,0,0,0.0,0.0
1/24/20,Portugal,0,0,0,0,0.0,0.0
1/25/20,Portugal,0,0,0,0,0.0,0.0
1/26/20,Portugal,0,0,0,0,0.0,0.0
1/27/20,Portugal,0,0,0,0,0.0,0.0
1/28/20,Portugal,0,0,0,0,0.0,0.0
1/29/20,Portugal,0,0,0,0,0.0,0.0
1/30/20,Portugal,0,0,0,0,0.0,0.0
1/31/20,Portugal,0,0,0,0,0.0,0.0
2/1/20,Portugal,0,0,0,0,0.0,0.0
2/2/20,Portugal,0,0,0,0,0.0,0.0
2/3/20,Portugal,0,0,0,0,0.0,0.0
2/4/20,Portugal,0,0,0,0,0.0,0.0
2/5/20,Portugal,0,0,0,0,0.0,0.0
2/6/20,Portugal,0,0,0,0,0.0,0.0
2/7/20,Portugal,0,0,0,0,0.0,0.0
2/8/20,Portugal,0,0,0,0,0.0,0.0
2/9/20,Portugal,0,0,0,0,0.0,0.0
2/10/20,Portugal,0,0,0,0,0.0,0.0
2/11/20,Portugal,0,0,0,0,0.0,0.0
2/12/20,Portugal,0,0,0,0,0.0,0.0
2/13/20,Portugal,0,0,0,0,0.0,0.0
2/14/20,Portugal,0,0,0,0,0.0,0.0
2/15/20,Portugal,0,0,0,0,0.0,0.0
2/16/20,Portugal,0,0,0,0,0.0,0.0
2/17/20,Portugal,0,0,0,0,0.0,0.0
2/18/20,Portugal,0,0,0,0,0.0,0.0
2/19/20,Portugal,0,0,0,0,0.0,0.0
2/20/20,Portugal,0,0,0,0,0.0,0.0
2/21/20,Portugal,0,0,0,0,0.0,0.0
2/22/20,Portugal,0,0,0,0,0.0,0.0
2/23/20,Portugal,0,0,0,0,0.0,0.0
2/24/20,Portugal,0,0,0,0,0.0,0.0
2/25/20,Portugal,0,0,0,0,0.0,0.0
2/26/20,Portugal,0,0,0,0,0.0,0.0
2/27/20,Portugal,0,0,0,0,0.0,0.0
2/28/20,Portugal,0,0,0,0,0.0,0.0
2/29/20,Portugal,0,0,0,0,0.0,0.0
3/1/20,Portugal,0,0,0,0,0.0,0.0
3/2/20,Portugal,2,0,0,2,0.0,0.0
3/3/20,Portugal,2,0,0,2,0.0,0.0
3/4/20,Portugal,5,0,0,5,0.0,0.0
3/5/20,Portugal,8,0,0,8,0.0,0.0
3/6/20,Portugal,13,0,0,13,0.0,0.0
3/7/20,Portugal,20,0,0,20,0.0,0.0
3/8/20,Portugal,30,0,0,30,0.0,0.0
3/9/20,Portugal,30,0,0,30,0.0,0.0
3/10/20,Portugal,41,0,0,41,0.0,0.0
3/11/20,Portugal,59,0,0,59,0.0,0.0
3/12/20,Portugal,59,0,0,59,0.0,0.0
3/13/20,Portugal,112,0,1,111,0.0,0.89
3/14/20,Portugal,169,0,2,167,0.0,1.18
3/15/20,Portugal,245,0,2,243,0.0,0.82
3/16/20,Portugal,331,0,3,328,0.0,0.91
3/17/20,Portugal,448,1,3,444,0.22,0.67
3/18/20,Portugal,448,2,3,443,0.45,0.67
3/19/20,Portugal,785,3,3,779,0.38,0.38
3/20/20,Portugal,1020,6,5,1009,0.59,0.49
3/21/20,Portugal,1280,12,5,1263,0.94,0.39
3/22/20,Portugal,1600,14,5,1581,0.88,0.31
3/23/20,Portugal,2060,23,5,2032,1.12,0.24
3/24/20,Portugal,2362,33,22,2307,1.4,0.93
3/25/20,Portugal,2995,43,22,2930,1.44,0.73
3/26/20,Portugal,3544,60,43,3441,1.69,1.21
3/27/20,Portugal,4268,76,43,4149,1.78,1.01
3/28/20,Portugal,5170,100,43,5027,1.93,0.83
3/29/20,Portugal,5962,119,43,5800,2.0,0.72
3/30/20,Portugal,6408,140,43,6225,2.18,0.67
3/31/20,Portugal,7443,160,43,7240,2.15,0.58
4/1/20,Portugal,8251,187,43,8021,2.27,0.52
4/2/20,Portugal,9034,209,68,8757,2.31,0.75
1/23/20,Qatar,0,0,0,0,0.0,0.0
1/24/20,Qatar,0,0,0,0,0.0,0.0
1/25/20,Qatar,0,0,0,0,0.0,0.0
1/26/20,Qatar,0,0,0,0,0.0,0.0
1/27/20,Qatar,0,0,0,0,0.0,0.0
1/28/20,Qatar,0,0,0,0,0.0,0.0
1/29/20,Qatar,0,0,0,0,0.0,0.0
1/30/20,Qatar,0,0,0,0,0.0,0.0
1/31/20,Qatar,0,0,0,0,0.0,0.0
2/1/20,Qatar,0,0,0,0,0.0,0.0
2/2/20,Qatar,0,0,0,0,0.0,0.0
2/3/20,Qatar,0,0,0,0,0.0,0.0
2/4/20,Qatar,0,0,0,0,0.0,0.0
2/5/20,Qatar,0,0,0,0,0.0,0.0
2/6/20,Qatar,0,0,0,0,0.0,0.0
2/7/20,Qatar,0,0,0,0,0.0,0.0
2/8/20,Qatar,0,0,0,0,0.0,0.0
2/9/20,Qatar,0,0,0,0,0.0,0.0
2/10/20,Qatar,0,0,0,0,0.0,0.0
2/11/20,Qatar,0,0,0,0,0.0,0.0
2/12/20,Qatar,0,0,0,0,0.0,0.0
2/13/20,Qatar,0,0,0,0,0.0,0.0
2/14/20,Qatar,0,0,0,0,0.0,0.0
2/15/20,Qatar,0,0,0,0,0.0,0.0
2/16/20,Qatar,0,0,0,0,0.0,0.0
2/17/20,Qatar,0,0,0,0,0.0,0.0
2/18/20,Qatar,0,0,0,0,0.0,0.0
2/19/20,Qatar,0,0,0,0,0.0,0.0
2/20/20,Qatar,0,0,0,0,0.0,0.0
2/21/20,Qatar,0,0,0,0,0.0,0.0
2/22/20,Qatar,0,0,0,0,0.0,0.0
2/23/20,Qatar,0,0,0,0,0.0,0.0
2/24/20,Qatar,0,0,0,0,0.0,0.0
2/25/20,Qatar,0,0,0,0,0.0,0.0
2/26/20,Qatar,0,0,0,0,0.0,0.0
2/27/20,Qatar,0,0,0,0,0.0,0.0
2/28/20,Qatar,0,0,0,0,0.0,0.0
2/29/20,Qatar,1,0,0,1,0.0,0.0
3/1/20,Qatar,3,0,0,3,0.0,0.0
3/2/20,Qatar,3,0,0,3,0.0,0.0
3/3/20,Qatar,7,0,0,7,0.0,0.0
3/4/20,Qatar,8,0,0,8,0.0,0.0
3/5/20,Qatar,8,0,0,8,0.0,0.0
3/6/20,Qatar,8,0,0,8,0.0,0.0
3/7/20,Qatar,8,0,0,8,0.0,0.0
3/8/20,Qatar,15,0,0,15,0.0,0.0
3/9/20,Qatar,18,0,0,18,0.0,0.0
3/10/20,Qatar,24,0,0,24,0.0,0.0
3/11/20,Qatar,262,0,0,262,0.0,0.0
3/12/20,Qatar,262,0,0,262,0.0,0.0
3/13/20,Qatar,320,0,0,320,0.0,0.0
3/14/20,Qatar,337,0,4,333,0.0,1.19
3/15/20,Qatar,401,0,4,397,0.0,1.0
3/16/20,Qatar,439,0,4,435,0.0,0.91
3/17/20,Qatar,439,0,4,435,0.0,0.91
3/18/20,Qatar,452,0,4,448,0.0,0.88
3/19/20,Qatar,460,0,4,456,0.0,0.87
3/20/20,Qatar,470,0,10,460,0.0,2.13
3/21/20,Qatar,481,0,27,454,0.0,5.61
3/22/20,Qatar,494,0,33,461,0.0,6.68
3/23/20,Qatar,501,0,33,468,0.0,6.59
3/24/20,Qatar,526,0,41,485,0.0,7.79
3/25/20,Qatar,537,0,41,496,0.0,7.64
3/26/20,Qatar,549,0,43,506,0.0,7.83
3/27/20,Qatar,562,0,43,519,0.0,7.65
3/28/20,Qatar,590,1,45,544,0.17,7.63
3/29/20,Qatar,634,1,48,585,0.16,7.57
3/30/20,Qatar,693,1,51,641,0.14,7.36
3/31/20,Qatar,781,2,62,717,0.26,7.94
4/1/20,Qatar,835,2,71,762,0.24,8.5
4/2/20,Qatar,949,3,72,874,0.32,7.59
1/23/20,Romania,0,0,0,0,0.0,0.0
1/24/20,Romania,0,0,0,0,0.0,0.0
1/25/20,Romania,0,0,0,0,0.0,0.0
1/26/20,Romania,0,0,0,0,0.0,0.0
1/27/20,Romania,0,0,0,0,0.0,0.0
1/28/20,Romania,0,0,0,0,0.0,0.0
1/29/20,Romania,0,0,0,0,0.0,0.0
1/30/20,Romania,0,0,0,0,0.0,0.0
1/31/20,Romania,0,0,0,0,0.0,0.0
2/1/20,Romania,0,0,0,0,0.0,0.0
